feature_id	sample_id	relative_count
feature_0364	sample_446	517.0
feature_0364	sample_307	1.0
feature_0364	sample_184	4.0
feature_0364	sample_436	3.0
feature_0364	sample_477	514.0
feature_0364	sample_125	498.0
feature_0364	sample_072	364.0
feature_0364	sample_491	19.0
feature_0364	sample_254	27.0
feature_0364	sample_426	1.0
feature_0364	sample_046	1.0
feature_0364	sample_376	1.0
feature_0364	sample_338	4.0
feature_0364	sample_347	1.0
feature_0364	sample_199	1.0
feature_0364	sample_070	1.0
feature_0364	sample_411	85.0
feature_0364	sample_207	192.0
feature_0364	sample_196	209.0
feature_0364	sample_018	108.0
feature_0364	sample_268	140.0
feature_0364	sample_213	72.0
feature_0364	sample_197	4.0
feature_0364	sample_287	73.0
feature_0364	sample_150	1.0
feature_0364	sample_475	88.0
feature_0364	sample_245	40.0
feature_0364	sample_173	34.0
feature_0364	sample_428	95.0
feature_0364	sample_152	101.0
feature_0364	sample_456	39.0
feature_0364	sample_407	201.0
feature_0364	sample_215	5.0
feature_0364	sample_400	25.0
feature_0364	sample_388	2.0
feature_0364	sample_373	180.0
feature_0364	sample_317	236.0
feature_0364	sample_291	4.0
feature_0364	sample_130	2.0
feature_0364	sample_425	3.0
feature_0364	sample_009	129.0
feature_0364	sample_209	5.0
feature_0364	sample_142	2.0
feature_0364	sample_271	1.0
feature_0364	sample_162	302.0
feature_0364	sample_285	424.0
feature_0364	sample_494	824.0
feature_0364	sample_409	540.0
feature_0364	sample_067	245.0
feature_0364	sample_082	542.0
feature_0364	sample_381	1986.0
feature_0364	sample_511	373.0
feature_0364	sample_417	291.0
feature_0364	sample_076	300.0
feature_0364	sample_507	592.0
feature_0364	sample_177	370.0
feature_0364	sample_113	175.0
feature_0364	sample_527	986.0
feature_0364	sample_490	588.0
feature_0364	sample_386	441.0
feature_0364	sample_362	353.0
feature_0364	sample_255	328.0
feature_0364	sample_191	272.0
feature_0364	sample_370	589.0
feature_0364	sample_442	258.0
feature_0364	sample_512	322.0
feature_0364	sample_168	77.0
feature_0364	sample_132	189.0
feature_0364	sample_531	41.0
feature_0364	sample_445	110.0
feature_0364	sample_360	7.0
feature_0364	sample_094	93.0
feature_0364	sample_114	11.0
feature_0364	sample_055	1.0
feature_0364	sample_023	6.0
feature_0364	sample_237	7.0
feature_0364	sample_124	88.0
feature_0364	sample_157	265.0
feature_0364	sample_514	1.0
feature_0364	sample_176	119.0
feature_0364	sample_395	40.0
feature_0364	sample_372	3.0
feature_0364	sample_246	25.0
feature_0364	sample_035	201.0
feature_0364	sample_181	4.0
feature_0364	sample_424	1.0
feature_0364	sample_227	2.0
feature_0364	sample_079	3.0
feature_0364	sample_098	200.0
feature_0364	sample_430	373.0
feature_0364	sample_493	563.0
feature_0364	sample_364	3.0
feature_0364	sample_118	74.0
feature_0364	sample_216	236.0
feature_0364	sample_148	197.0
feature_0364	sample_165	3.0
feature_0364	sample_450	258.0
feature_0364	sample_117	161.0
feature_0364	sample_401	406.0
feature_0364	sample_014	3.0
feature_0364	sample_334	394.0
feature_0364	sample_123	312.0
feature_0364	sample_480	425.0
feature_0364	sample_122	734.0
feature_0364	sample_516	234.0
feature_0364	sample_296	76.0
feature_0364	sample_484	367.0
feature_0364	sample_129	464.0
feature_0364	sample_229	64.0
feature_0364	sample_074	208.0
feature_0364	sample_383	364.0
feature_0364	sample_295	274.0
feature_0364	sample_418	814.0
feature_0364	sample_391	268.0
feature_0364	sample_485	605.0
feature_0364	sample_112	295.0
feature_0364	sample_015	470.0
feature_0364	sample_010	91.0
feature_0364	sample_182	682.0
feature_0364	sample_172	366.0
feature_0364	sample_297	3305.0
feature_0364	sample_453	936.0
feature_0364	sample_415	1.0
feature_0364	sample_104	1.0
feature_0364	sample_175	2.0
feature_0364	sample_170	305.0
feature_0364	sample_086	131.0
feature_0364	sample_218	42.0
feature_0364	sample_374	75.0
feature_0364	sample_210	1.0
feature_0364	sample_483	1.0
feature_0364	sample_387	145.0
feature_0364	sample_397	478.0
feature_0364	sample_169	55.0
feature_0364	sample_016	107.0
feature_0364	sample_140	330.0
feature_0364	sample_220	76.0
feature_0364	sample_432	89.0
feature_0364	sample_454	162.0
feature_0364	sample_404	243.0
feature_0364	sample_120	169.0
feature_0364	sample_137	307.0
feature_0364	sample_356	4.0
feature_0364	sample_032	160.0
feature_0364	sample_416	231.0
feature_0364	sample_093	160.0
feature_0364	sample_263	134.0
feature_0364	sample_284	140.0
feature_0364	sample_487	5.0
feature_0364	sample_051	108.0
feature_0364	sample_406	552.0
feature_0364	sample_277	321.0
feature_0364	sample_468	373.0
feature_0364	sample_352	139.0
feature_0364	sample_214	96.0
feature_0364	sample_378	376.0
feature_0364	sample_043	283.0
feature_0364	sample_095	516.0
feature_0364	sample_304	823.0
feature_0364	sample_208	591.0
feature_0364	sample_174	259.0
feature_0364	sample_336	212.0
feature_0364	sample_498	276.0
feature_0364	sample_301	1308.0
feature_0364	sample_427	121.0
feature_0364	sample_224	67.0
feature_0364	sample_146	190.0
feature_0364	sample_017	10.0
feature_0364	sample_335	7.0
feature_0364	sample_278	1.0
feature_0364	sample_260	2.0
feature_0364	sample_201	9.0
feature_0364	sample_281	111.0
feature_0364	sample_379	6.0
feature_0364	sample_476	1.0
feature_0364	sample_489	1.0
feature_0364	sample_153	63.0
feature_0364	sample_269	54.0
feature_0364	sample_232	397.0
feature_0364	sample_235	235.0
feature_0364	sample_519	1.0
feature_0364	sample_440	31.0
feature_0364	sample_326	299.0
feature_0364	sample_135	1.0
feature_0364	sample_367	69.0
feature_0364	sample_303	1.0
feature_0364	sample_275	1.0
feature_0364	sample_495	6.0
feature_0364	sample_062	972.0
feature_0364	sample_393	390.0
feature_0364	sample_369	2.0
feature_0364	sample_358	499.0
feature_0364	sample_242	68.0
feature_0364	sample_147	13.0
feature_0364	sample_158	134.0
feature_0364	sample_230	13.0
feature_0364	sample_357	19.0
feature_0364	sample_052	63.0
feature_0364	sample_005	73.0
feature_0364	sample_252	1047.0
feature_0364	sample_496	57.0
feature_0364	sample_189	174.0
feature_0364	sample_434	28.0
feature_0364	sample_102	21.0
feature_0364	sample_315	627.0
feature_0364	sample_081	117.0
feature_0364	sample_053	428.0
feature_0364	sample_141	1335.0
feature_0364	sample_110	110.0
feature_0364	sample_329	618.0
feature_0364	sample_330	454.0
feature_0364	sample_320	809.0
feature_0364	sample_361	183.0
feature_0364	sample_041	242.0
feature_0364	sample_399	123.0
feature_0364	sample_497	128.0
feature_0364	sample_190	290.0
feature_0364	sample_075	396.0
feature_0364	sample_001	1354.0
feature_0364	sample_321	104.0
feature_0364	sample_188	498.0
feature_0364	sample_250	6.0
feature_0364	sample_523	214.0
feature_0364	sample_194	867.0
feature_0364	sample_328	1.0
feature_0364	sample_069	231.0
feature_0364	sample_437	185.0
feature_0364	sample_247	18.0
feature_0364	sample_423	1570.0
feature_0364	sample_160	344.0
feature_0364	sample_435	661.0
feature_0364	sample_261	37.0
feature_0364	sample_200	353.0
feature_0364	sample_217	1.0
feature_0365	sample_020	6.0
feature_0365	sample_410	1.0
feature_0365	sample_161	1.0
feature_0365	sample_089	1.0
feature_0365	sample_185	3.0
feature_0365	sample_193	2.0
feature_0365	sample_307	1.0
feature_0365	sample_452	1.0
feature_0365	sample_055	4.0
feature_0365	sample_493	1.0
feature_0365	sample_074	1.0
feature_0365	sample_172	1.0
feature_0365	sample_331	1.0
feature_0365	sample_416	1.0
feature_0365	sample_301	2.0
feature_0365	sample_359	1.0
feature_0365	sample_288	38.0
feature_0365	sample_403	3.0
feature_0365	sample_147	1.0
feature_0365	sample_497	1.0
feature_0365	sample_075	1.0
feature_0365	sample_435	2.0
feature_0366	sample_366	1.0
feature_0366	sample_451	1.0
feature_0366	sample_185	1.0
feature_0366	sample_467	1.0
feature_0366	sample_411	10.0
feature_0366	sample_018	4.0
feature_0366	sample_245	1.0
feature_0366	sample_407	4.0
feature_0366	sample_162	15.0
feature_0366	sample_285	1.0
feature_0366	sample_494	2.0
feature_0366	sample_409	8.0
feature_0366	sample_381	1.0
feature_0366	sample_511	4.0
feature_0366	sample_417	1.0
feature_0366	sample_177	2.0
feature_0366	sample_113	1.0
feature_0366	sample_490	9.0
feature_0366	sample_386	4.0
feature_0366	sample_362	1.0
feature_0366	sample_191	5.0
feature_0366	sample_442	2.0
feature_0366	sample_512	7.0
feature_0366	sample_168	1.0
feature_0366	sample_132	3.0
feature_0366	sample_138	180.0
feature_0366	sample_066	608.0
feature_0366	sample_431	9.0
feature_0366	sample_259	1.0
feature_0366	sample_087	24.0
feature_0366	sample_343	2.0
feature_0366	sample_083	1.0
feature_0366	sample_531	1.0
feature_0366	sample_445	1.0
feature_0366	sample_493	5.0
feature_0366	sample_216	2.0
feature_0366	sample_014	1.0
feature_0366	sample_480	1.0
feature_0366	sample_122	9.0
feature_0366	sample_129	2.0
feature_0366	sample_229	6.0
feature_0366	sample_074	1.0
feature_0366	sample_295	1.0
feature_0366	sample_391	1.0
feature_0366	sample_015	1.0
feature_0366	sample_453	8.0
feature_0366	sample_169	1.0
feature_0366	sample_016	1.0
feature_0366	sample_406	1.0
feature_0366	sample_378	105.0
feature_0366	sample_095	10.0
feature_0366	sample_174	2.0
feature_0366	sample_498	1.0
feature_0366	sample_068	5.0
feature_0366	sample_353	422.0
feature_0366	sample_414	536.0
feature_0366	sample_202	1.0
feature_0366	sample_036	6.0
feature_0366	sample_226	1.0
feature_0366	sample_326	2.0
feature_0366	sample_458	1.0
feature_0366	sample_158	7.0
feature_0366	sample_141	4.0
feature_0366	sample_247	2.0
feature_0367	sample_298	1.0
feature_0367	sample_007	1.0
feature_0367	sample_513	4.0
feature_0367	sample_465	2.0
feature_0367	sample_266	1.0
feature_0367	sample_384	1.0
feature_0367	sample_422	5.0
feature_0367	sample_227	1.0
feature_0367	sample_169	1.0
feature_0367	sample_432	1.0
feature_0367	sample_137	1.0
feature_0367	sample_416	1.0
feature_0367	sample_277	2.0
feature_0367	sample_460	3.0
feature_0367	sample_153	1.0
feature_0367	sample_497	4.0
feature_0367	sample_523	2.0
feature_0367	sample_200	1.0
feature_0368	sample_324	1.0
feature_0368	sample_049	1.0
feature_0369	sample_324	1.0
feature_0369	sample_245	1.0
feature_0369	sample_417	2.0
feature_0369	sample_257	1.0
feature_0369	sample_071	1.0
feature_0369	sample_263	1.0
feature_0369	sample_284	1.0
feature_0369	sample_406	1.0
feature_0369	sample_174	2.0
feature_0369	sample_065	1.0
feature_0369	sample_502	1.0
feature_0369	sample_393	1.0
feature_0369	sample_252	1.0
feature_0369	sample_190	1.0
feature_0369	sample_160	1.0
feature_0370	sample_324	1.0
feature_0370	sample_249	3.0
feature_0370	sample_451	2.0
feature_0370	sample_524	1.0
feature_0370	sample_060	1.0
feature_0370	sample_185	1.0
feature_0370	sample_300	1.0
feature_0370	sample_193	1.0
feature_0370	sample_307	1.0
feature_0370	sample_466	1.0
feature_0370	sample_462	1.0
feature_0370	sample_338	1.0
feature_0370	sample_347	1.0
feature_0370	sample_199	1.0
feature_0370	sample_070	1.0
feature_0370	sample_212	1.0
feature_0370	sample_268	1.0
feature_0370	sample_280	1.0
feature_0370	sample_126	1.0
feature_0370	sample_084	1.0
feature_0370	sample_389	1.0
feature_0370	sample_475	1.0
feature_0370	sample_245	1.0
feature_0370	sample_048	1.0
feature_0370	sample_431	2.0
feature_0370	sample_377	2.0
feature_0370	sample_063	1.0
feature_0370	sample_293	4.0
feature_0370	sample_236	2.0
feature_0370	sample_471	1.0
feature_0370	sample_105	1.0
feature_0370	sample_180	4.0
feature_0370	sample_013	3.0
feature_0370	sample_071	1.0
feature_0370	sample_211	1.0
feature_0370	sample_525	5.0
feature_0370	sample_266	1.0
feature_0370	sample_192	1.0
feature_0370	sample_517	1.0
feature_0370	sample_198	1.0
feature_0370	sample_382	1.0
feature_0370	sample_022	1.0
feature_0370	sample_050	1.0
feature_0370	sample_023	1.0
feature_0370	sample_479	2.0
feature_0370	sample_322	1.0
feature_0370	sample_521	2.0
feature_0370	sample_111	1.0
feature_0370	sample_090	4.0
feature_0370	sample_310	2.0
feature_0370	sample_223	1.0
feature_0370	sample_470	1.0
feature_0370	sample_103	1.0
feature_0370	sample_078	1.0
feature_0370	sample_159	1.0
feature_0370	sample_064	1.0
feature_0370	sample_473	1.0
feature_0370	sample_415	1.0
feature_0370	sample_457	1.0
feature_0370	sample_127	2.0
feature_0370	sample_483	1.0
feature_0370	sample_054	1.0
feature_0370	sample_354	1.0
feature_0370	sample_359	1.0
feature_0370	sample_006	1.0
feature_0370	sample_037	1.0
feature_0370	sample_045	1.0
feature_0370	sample_502	1.0
feature_0370	sample_003	1.0
feature_0370	sample_226	1.0
feature_0370	sample_459	1.0
feature_0370	sample_489	1.0
feature_0370	sample_135	1.0
feature_0370	sample_314	1.0
feature_0370	sample_275	1.0
feature_0370	sample_434	1.0
feature_0370	sample_247	1.0
feature_0370	sample_217	3.0
feature_0371	sample_433	10.0
feature_0371	sample_136	2.0
feature_0371	sample_020	9.0
feature_0371	sample_472	1.0
feature_0371	sample_506	2.0
feature_0371	sample_522	5.0
feature_0371	sample_240	1.0
feature_0371	sample_410	1.0
feature_0371	sample_366	1.0
feature_0371	sample_116	4.0
feature_0371	sample_375	5.0
feature_0371	sample_299	5.0
feature_0371	sample_528	4.0
feature_0371	sample_478	2.0
feature_0371	sample_298	3.0
feature_0371	sample_267	7.0
feature_0371	sample_161	7.0
feature_0371	sample_318	1.0
feature_0371	sample_109	1.0
feature_0371	sample_503	38.0
feature_0371	sample_089	3.0
feature_0371	sample_524	1.0
feature_0371	sample_513	2.0
feature_0371	sample_056	7.0
feature_0371	sample_253	7.0
feature_0371	sample_300	5.0
feature_0371	sample_193	1.0
feature_0371	sample_474	5.0
feature_0371	sample_446	2.0
feature_0371	sample_307	394.0
feature_0371	sample_466	1.0
feature_0371	sample_518	4.0
feature_0371	sample_044	28.0
feature_0371	sample_184	4.0
feature_0371	sample_125	2.0
feature_0371	sample_072	3.0
feature_0371	sample_254	2.0
feature_0371	sample_426	1.0
feature_0371	sample_046	1.0
feature_0371	sample_376	3.0
feature_0371	sample_338	5.0
feature_0371	sample_347	4.0
feature_0371	sample_154	4.0
feature_0371	sample_199	9.0
feature_0371	sample_092	2.0
feature_0371	sample_262	1.0
feature_0371	sample_207	1.0
feature_0371	sample_248	3.0
feature_0371	sample_213	2.0
feature_0371	sample_059	1.0
feature_0371	sample_197	2.0
feature_0371	sample_287	1.0
feature_0371	sample_012	121.0
feature_0371	sample_126	1.0
feature_0371	sample_151	1.0
feature_0371	sample_492	1.0
feature_0371	sample_510	1.0
feature_0371	sample_245	1.0
feature_0371	sample_407	3.0
feature_0371	sample_373	7.0
feature_0371	sample_162	5.0
feature_0371	sample_285	2.0
feature_0371	sample_409	2.0
feature_0371	sample_067	1.0
feature_0371	sample_381	1.0
feature_0371	sample_507	5.0
feature_0371	sample_177	4.0
feature_0371	sample_527	5.0
feature_0371	sample_362	1.0
feature_0371	sample_191	4.0
feature_0371	sample_370	8.0
feature_0371	sample_512	9.0
feature_0371	sample_132	6.0
feature_0371	sample_431	1.0
feature_0371	sample_025	1.0
feature_0371	sample_063	7.0
feature_0371	sample_083	1.0
feature_0371	sample_471	1.0
feature_0371	sample_033	3.0
feature_0371	sample_105	6.0
feature_0371	sample_257	4.0
feature_0371	sample_228	726.0
feature_0371	sample_180	4.0
feature_0371	sample_305	1.0
feature_0371	sample_013	9.0
feature_0371	sample_008	9.0
feature_0371	sample_071	138.0
feature_0371	sample_211	1.0
feature_0371	sample_452	4.0
feature_0371	sample_030	3.0
feature_0371	sample_047	11.0
feature_0371	sample_445	3.0
feature_0371	sample_444	2.0
feature_0371	sample_341	2.0
feature_0371	sample_178	1.0
feature_0371	sample_266	1.0
feature_0371	sample_171	5.0
feature_0371	sample_186	2.0
feature_0371	sample_192	3.0
feature_0371	sample_198	1.0
feature_0371	sample_114	2.0
feature_0371	sample_022	1.0
feature_0371	sample_050	2.0
feature_0371	sample_276	138.0
feature_0371	sample_055	50.0
feature_0371	sample_371	3.0
feature_0371	sample_384	2.0
feature_0371	sample_526	3.0
feature_0371	sample_501	145.0
feature_0371	sample_238	2.0
feature_0371	sample_322	3.0
feature_0371	sample_463	2.0
feature_0371	sample_156	3.0
feature_0371	sample_514	1.0
feature_0371	sample_310	2.0
feature_0371	sample_176	4.0
feature_0371	sample_164	4.0
feature_0371	sample_223	2.0
feature_0371	sample_395	2.0
feature_0371	sample_470	1.0
feature_0371	sample_323	1.0
feature_0371	sample_372	1.0
feature_0371	sample_078	1.0
feature_0371	sample_337	2.0
feature_0371	sample_155	3.0
feature_0371	sample_302	2.0
feature_0371	sample_256	1.0
feature_0371	sample_222	1.0
feature_0371	sample_493	3.0
feature_0371	sample_216	3.0
feature_0371	sample_148	2.0
feature_0371	sample_401	1.0
feature_0371	sample_229	10.0
feature_0371	sample_074	6.0
feature_0371	sample_295	4.0
feature_0371	sample_418	1.0
feature_0371	sample_112	1.0
feature_0371	sample_015	1.0
feature_0371	sample_182	1.0
feature_0371	sample_172	1.0
feature_0371	sample_297	3.0
feature_0371	sample_453	1.0
feature_0371	sample_264	15.0
feature_0371	sample_412	1.0
feature_0371	sample_415	1.0
feature_0371	sample_028	2.0
feature_0371	sample_413	3.0
feature_0371	sample_175	2.0
feature_0371	sample_203	3.0
feature_0371	sample_234	2.0
feature_0371	sample_292	1.0
