stage_index	interaction_id	cell_pair_id	association_pvalue	interaction_strength_like_value
9	interaction_0014	cell_pair_0008	0.0009	0.101650076094435
9	interaction_0045	cell_pair_0006	0.0009	0.0976107966264223
9	interaction_0265	cell_pair_0003	0.0009	0.0881415968690176
9	interaction_0268	cell_pair_0007	0.0009	0.0745054363636298
9	interaction_0260	cell_pair_0004	0.0009	0.0731347046302154
9	interaction_0080	cell_pair_0006	0.0009	0.0676387168753633
9	interaction_0265	cell_pair_0004	0.0009	0.0565835283663675
9	interaction_0148	cell_pair_0004	0.0009	0.0496307677246004
9	interaction_0148	cell_pair_0001	0.0009	0.0468402542029724
9	interaction_0117	cell_pair_0006	0.0009	0.0271540515037266
9	interaction_0240	cell_pair_0008	0.0009	0.0243196791954129
9	interaction_0014	cell_pair_0003	0.0009	0.0114956388378294
9	interaction_0035	cell_pair_0006	0.0009	-0.00578235259400611
9	interaction_0240	cell_pair_0001	0.0009	-0.0320936297098533
9	interaction_0270	cell_pair_0004	0.0009	-0.0380063225797449
9	interaction_0241	cell_pair_0005	0.0009	-0.0694518807521452
9	interaction_0117	cell_pair_0003	0.0009	-0.0709665213541436
9	interaction_0270	cell_pair_0002	0.0009	-0.0846703239869906
9	interaction_0046	cell_pair_0006	0.0009	-0.0877333719335504
9	interaction_0248	cell_pair_0003	0.0009	-0.0954195650786824
9	interaction_0053	cell_pair_0006	0.0009	-0.110915901401851
9	interaction_0259	cell_pair_0009	0.0009	-0.117161344232749
9	interaction_0081	cell_pair_0006	0.0009	-0.121863233373052
9	interaction_0112	cell_pair_0008	0.0009	-0.131313234677865
9	interaction_0014	cell_pair_0006	0.0009	-0.144010302691519
9	interaction_0229	cell_pair_0004	0.0009	-0.15200309344505
9	interaction_0045	cell_pair_0002	0.0009	-0.163267919540864
9	interaction_0240	cell_pair_0005	0.0009	-0.177881725270655
9	interaction_0037	cell_pair_0006	0.0009	-0.179514657013621
9	interaction_0250	cell_pair_0003	0.0009	-0.187707155126729
9	interaction_0080	cell_pair_0002	0.0009	-0.197599959885161
9	interaction_0089	cell_pair_0001	0.0009	-0.200912693925996
9	interaction_0036	cell_pair_0006	0.0009	-0.204233052217608
9	interaction_0249	cell_pair_0005	0.0009	-0.215914857265243
9	interaction_0255	cell_pair_0008	0.0009	-0.229382353343797
9	interaction_0240	cell_pair_0002	0.0009	-0.24297675349254
9	interaction_0260	cell_pair_0007	0.0009	-0.253257284222264
9	interaction_0035	cell_pair_0002	0.0009	-0.286304185156641
9	interaction_0168	cell_pair_0001	0.0009	-0.289827251720338
9	interaction_0173	cell_pair_0008	0.0009	-0.295128035543647
9	interaction_0089	cell_pair_0007	0.0009	-0.300448367476911
9	interaction_0229	cell_pair_0007	0.0009	-0.3040061868901
9	interaction_0148	cell_pair_0007	0.0009	-0.316528107144772
9	interaction_0261	cell_pair_0006	0.0009	-0.321928094887362
9	interaction_0265	cell_pair_0001	0.0009	-0.32373259173411
9	interaction_0249	cell_pair_0008	0.0009	-0.325539348439741
9	interaction_0261	cell_pair_0003	0.0009	-0.327348370671615
9	interaction_0054	cell_pair_0006	0.0009	-0.327348370671615
9	interaction_0249	cell_pair_0004	0.0009	-0.349235440883098
9	interaction_0015	cell_pair_0002	0.0009	-0.365871442474959
9	interaction_0055	cell_pair_0006	0.0009	-0.373327247394007
9	interaction_0265	cell_pair_0006	0.0009	-0.375197234747053
9	interaction_0229	cell_pair_0005	0.0009	-0.37894449670026
9	interaction_0168	cell_pair_0007	0.0009	-0.395928676331139
9	interaction_0045	cell_pair_0003	0.0009	-0.405451450449646
9	interaction_0086	cell_pair_0006	0.0009	-0.407363571393423
9	interaction_0038	cell_pair_0006	0.0009	-0.407363571393423
9	interaction_0170	cell_pair_0008	0.0009	-0.415037499278844
9	interaction_0053	cell_pair_0002	0.0009	-0.415037499278844
9	interaction_0110	cell_pair_0004	0.0009	-0.416962376203336
9	interaction_0089	cell_pair_0004	0.0009	-0.432454552356253
9	interaction_0259	cell_pair_0007	0.0009	-0.44418384493836
9	interaction_0112	cell_pair_0003	0.0009	-0.473931188332412
9	interaction_0089	cell_pair_0003	0.0009	-0.481968507397831
9	interaction_0250	cell_pair_0004	0.0009	-0.494109070270043
9	interaction_0037	cell_pair_0002	0.0009	-0.500217879852688
9	interaction_0089	cell_pair_0002	0.0009	-0.510457064357526
9	interaction_0112	cell_pair_0004	0.0009	-0.520769438793664
9	interaction_0249	cell_pair_0006	0.0009	-0.522840788813359
9	interaction_0250	cell_pair_0006	0.0009	-0.533242384273829
9	interaction_0265	cell_pair_0002	0.0009	-0.533242384273829
9	interaction_0248	cell_pair_0004	0.0009	-0.535331732996556
9	interaction_0260	cell_pair_0003	0.0009	-0.537424111957796
9	interaction_0168	cell_pair_0004	0.0009	-0.537424111957796
9	interaction_0249	cell_pair_0003	0.0009	-0.547931769776189
9	interaction_0173	cell_pair_0004	0.0009	-0.582079992188035
9	interaction_0168	cell_pair_0003	0.0009	-0.590744853315162
9	interaction_0248	cell_pair_0002	0.0009	-0.597277823154395
9	interaction_0261	cell_pair_0004	0.0009	-0.608232280044003
9	interaction_0168	cell_pair_0002	0.0009	-0.62148837674627
9	interaction_0248	cell_pair_0001	0.0009	-0.63710935733414
9	interaction_0056	cell_pair_0006	0.0009	-0.63710935733414
9	interaction_0048	cell_pair_0006	0.0009	-0.643856189774725
9	interaction_0192	cell_pair_0008	0.0009	-0.652901329377732
9	interaction_0087	cell_pair_0006	0.0009	-0.678071905112638
9	interaction_0261	cell_pair_0002	0.0009	-0.678071905112638
9	interaction_0147	cell_pair_0008	0.0009	-0.689659879387849
9	interaction_0131	cell_pair_0008	0.0009	-0.701341684435485
9	interaction_0172	cell_pair_0002	0.0009	-0.717856771218502
9	interaction_0170	cell_pair_0004	0.0009	-0.729770092762002
9	interaction_0046	cell_pair_0003	0.0009	-0.763660460831626
9	interaction_0173	cell_pair_0002	0.0009	-0.785875194647153
9	interaction_0020	cell_pair_0008	0.0009	-0.790858602161408
9	interaction_0147	cell_pair_0003	0.0009	-0.805912947883698
9	interaction_0012	cell_pair_0003	0.0009	-0.813499442355505
9	interaction_0081	cell_pair_0003	0.0009	-0.818579359719858
9	interaction_0190	cell_pair_0005	0.0009	-0.821126041830205
9	interaction_0184	cell_pair_0005	0.0009	-0.844250767322055
9	interaction_0146	cell_pair_0002	0.0009	-0.87038726186953
9	interaction_0221	cell_pair_0006	0.0009	-0.883635243308215
9	interaction_0219	cell_pair_0006	0.0009	-0.883635243308215
9	interaction_0018	cell_pair_0008	0.0009	-0.894321922105463
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0185	cell_pair_0005	0.0009	-0.918660372548061
9	interaction_0036	cell_pair_0003	0.0009	-0.957355662591506
9	interaction_0201	cell_pair_0006	0.0009	-0.965784284662087
9	interaction_0110	cell_pair_0003	0.0009	-0.977099597889921
9	interaction_0225	cell_pair_0006	0.0009	-0.982790709967777
9	interaction_0179	cell_pair_0007	0.0009	-0.997117491466879
9	interaction_0110	cell_pair_0008	0.0009	-1.00578235259401
9	interaction_0110	cell_pair_0007	0.0009	-1.01449956969512
9	interaction_0251	cell_pair_0003	0.0009	-1.0439433475876
9	interaction_0245	cell_pair_0003	0.0009	-1.05289494843213
9	interaction_0110	cell_pair_0006	0.0009	-1.06190243892591
9	interaction_0226	cell_pair_0003	0.0009	-1.08008791132269
9	interaction_0226	cell_pair_0005	0.0009	-1.08008791132269
9	interaction_0195	cell_pair_0006	0.0009	-1.08926733809709
9	interaction_0192	cell_pair_0004	0.0009	-1.09234017214671
9	interaction_0020	cell_pair_0003	0.0009	-1.09541956507868
9	interaction_0184	cell_pair_0003	0.0009	-1.12658049656514
9	interaction_0184	cell_pair_0004	0.0009	-1.14880066140671
9	interaction_0179	cell_pair_0004	0.0009	-1.15842936260448
9	interaction_0054	cell_pair_0003	0.0009	-1.16812275880833
9	interaction_0115	cell_pair_0003	0.0009	-1.17136841831198
9	interaction_0110	cell_pair_0001	0.0009	-1.17788172527066
9	interaction_0179	cell_pair_0008	0.0009	-1.18114943910457
9	interaction_0021	cell_pair_0002	0.0009	-1.18442457113743
9	interaction_0198	cell_pair_0008	0.0009	-1.19099722506091
9	interaction_0004	cell_pair_0008	0.0009	-1.19759995988516
9	interaction_0225	cell_pair_0007	0.0009	-1.22095044716254
9	interaction_0253	cell_pair_0003	0.0009	-1.22431729826094
9	interaction_0184	cell_pair_0008	0.0009	-1.2276920250416
9	interaction_0247	cell_pair_0003	0.0009	-1.23446525363702
9	interaction_0229	cell_pair_0008	0.0009	-1.24810786159569
9	interaction_0192	cell_pair_0007	0.0009	-1.24810786159569
9	interaction_0225	cell_pair_0003	0.0009	-1.265344566521
9	interaction_0184	cell_pair_0006	0.0009	-1.27928375747887
9	interaction_0192	cell_pair_0006	0.0009	-1.2827897009804
9	interaction_0252	cell_pair_0005	0.0009	-1.28630418515664
9	interaction_0199	cell_pair_0006	0.0009	-1.28982725172034
9	interaction_0246	cell_pair_0005	0.0009	-1.29335894269059
9	interaction_0225	cell_pair_0008	0.0009	-1.30757280191029
9	interaction_0038	cell_pair_0003	0.0009	-1.31473259348316
9	interaction_0184	cell_pair_0007	0.0009	-1.31473259348316
9	interaction_0226	cell_pair_0001	0.0009	-1.35845397091248
9	interaction_0018	cell_pair_0004	0.0009	-1.3621579396759
9	interaction_0225	cell_pair_0004	0.0009	-1.3621579396759
9	interaction_0228	cell_pair_0006	0.0009	-1.36587144247496
9	interaction_0131	cell_pair_0004	0.0009	-1.40354186044101
9	interaction_0196	cell_pair_0007	0.0009	-1.40354186044101
9	interaction_0106	cell_pair_0003	0.0009	-1.42275246440685
9	interaction_0226	cell_pair_0002	0.0009	-1.42275246440685
9	interaction_0091	cell_pair_0008	0.0009	-1.43050890804128
9	interaction_0184	cell_pair_0001	0.0009	-1.45798964446339
9	interaction_0197	cell_pair_0006	0.0009	-1.48196850739783
9	interaction_0252	cell_pair_0008	0.0009	-1.52284078881336
9	interaction_0106	cell_pair_0004	0.0009	-1.53533173299656
9	interaction_0252	cell_pair_0004	0.0009	-1.58207999218803
9	interaction_0004	cell_pair_0003	0.0009	-1.61705613043101
9	interaction_0090	cell_pair_0003	0.0009	-1.62148837674627
9	interaction_0132	cell_pair_0002	0.0009	-1.63935479753978
9	interaction_0179	cell_pair_0001	0.0009	-1.65744525452268
9	interaction_0228	cell_pair_0007	0.0009	-1.69899774396719
9	interaction_0131	cell_pair_0007	0.0009	-1.70368943929191
9	interaction_0005	cell_pair_0002	0.0009	-1.74661576419993
9	interaction_0200	cell_pair_0006	0.0009	-1.75146516386132
9	interaction_0131	cell_pair_0006	0.0009	-1.77102743023984
9	interaction_0056	cell_pair_0003	0.0009	-1.7809089417538
9	interaction_0179	cell_pair_0006	0.0009	-1.79585928321977
9	interaction_0090	cell_pair_0008	0.0009	-1.8008773579864
9	interaction_0229	cell_pair_0003	0.0009	-1.8211260418302
9	interaction_0179	cell_pair_0002	0.0009	-1.8520421186129
9	interaction_0195	cell_pair_0003	0.0009	-1.86775220170156
9	interaction_0087	cell_pair_0003	0.0009	-1.87302714374223
9	interaction_0090	cell_pair_0006	0.0009	-1.89432192210546
9	interaction_0253	cell_pair_0004	0.0009	-1.94341647163363
9	interaction_0131	cell_pair_0001	0.0009	-1.98850436116217
9	interaction_0090	cell_pair_0004	0.0009	-2.0
9	interaction_0005	cell_pair_0001	0.0009	-2.01741705307741
9	interaction_0252	cell_pair_0006	0.0009	-2.02914634565952
9	interaction_0253	cell_pair_0006	0.0009	-2.05289494843213
9	interaction_0251	cell_pair_0004	0.0009	-2.06491747668134
9	interaction_0252	cell_pair_0003	0.0009	-2.09541956507868
9	interaction_0258	cell_pair_0008	0.0009	-2.10159814000781
9	interaction_0113	cell_pair_0006	0.0009	-2.21759143507263
9	interaction_0199	cell_pair_0003	0.0009	-2.23107466443625
9	interaction_0251	cell_pair_0002	0.0009	-2.25153876699596
9	interaction_0251	cell_pair_0001	0.0009	-2.38082178394093
9	interaction_0258	cell_pair_0003	0.0009	-2.43440282414578
9	interaction_0113	cell_pair_0002	0.0009	-2.608232280044
9	interaction_0045	cell_pair_0001	0.01	-0.37894449670026
9	interaction_0080	cell_pair_0003	0.01	-0.448114896528275
9	interaction_0148	cell_pair_0008	0.01	-0.494109070270043
9	interaction_0021	cell_pair_0001	0.01	-1.3621579396759
9	interaction_0246	cell_pair_0004	0.01	-1.59074485331516
9	interaction_0117	cell_pair_0004	0.01	-2.01158797427521
9	interaction_0174	cell_pair_0007	0.02	0.878921479749851
9	interaction_0078	cell_pair_0009	0.02	0.444667066841908
9	interaction_0047	cell_pair_0004	0.02	0.149259365499623
9	interaction_0080	cell_pair_0001	0.02	-0.42081985187285
9	interaction_0173	cell_pair_0007	0.02	-0.790858602161408
9	interaction_0117	cell_pair_0009	0.02	-1.31114825613412
9	interaction_0014	cell_pair_0009	0.03	-0.00288827932482651
9	interaction_0170	cell_pair_0002	0.03	-0.957355662591506
9	interaction_0112	cell_pair_0001	0.03	-1.13289427049735
9	interaction_0246	cell_pair_0008	0.03	-1.53533173299656
9	interaction_0183	cell_pair_0009	0.04	0.614474282837701
9	interaction_0183	cell_pair_0001	0.04	0.52707033551266
9	interaction_0117	cell_pair_0007	0.04	-1.9105018491609
10	interaction_0058	cell_pair_0007	0.0009	5.33796079517851
10	interaction_0058	cell_pair_0004	0.0009	5.24404980961048
10	interaction_0058	cell_pair_0006	0.0009	5.21256933885081
10	interaction_0058	cell_pair_0002	0.0009	5.2097652659741
10	interaction_0058	cell_pair_0001	0.0009	5.20539251298969
10	interaction_0059	cell_pair_0006	0.0009	5.20371016085506
10	interaction_0058	cell_pair_0003	0.0009	5.20351441113076
10	interaction_0058	cell_pair_0009	0.0009	5.20167306430659
10	interaction_0049	cell_pair_0007	0.0009	4.86937792403133
10	interaction_0051	cell_pair_0007	0.0009	4.85264810358115
10	interaction_0049	cell_pair_0004	0.0009	4.73779490541058
10	interaction_0051	cell_pair_0004	0.0009	4.71940251193326
10	interaction_0049	cell_pair_0006	0.0009	4.6928177263423
10	interaction_0049	cell_pair_0002	0.0009	4.68879580702463
10	interaction_0049	cell_pair_0001	0.0009	4.68257329734758
10	interaction_0050	cell_pair_0006	0.0009	4.68009926985692
10	interaction_0049	cell_pair_0003	0.0009	4.67981786172977
10	interaction_0049	cell_pair_0009	0.0009	4.67722632823532
10	interaction_0051	cell_pair_0006	0.0009	4.6738955757468
10	interaction_0051	cell_pair_0002	0.0009	4.6698204830827
10	interaction_0051	cell_pair_0001	0.0009	4.66345848188466
10	interaction_0052	cell_pair_0006	0.0009	4.66100845516057
10	interaction_0051	cell_pair_0003	0.0009	4.66072329811402
10	interaction_0051	cell_pair_0009	0.0009	4.65804006325647
10	interaction_0231	cell_pair_0004	0.0009	3.71017274827966
10	interaction_0231	cell_pair_0007	0.0009	3.69565981726609
10	interaction_0224	cell_pair_0004	0.0009	3.68448214423812
10	interaction_0231	cell_pair_0008	0.0009	3.67886066330671
10	interaction_0231	cell_pair_0003	0.0009	3.67705715337153
10	interaction_0231	cell_pair_0001	0.0009	3.66948037187743
10	interaction_0231	cell_pair_0009	0.0009	3.66687018544739
10	interaction_0231	cell_pair_0002	0.0009	3.66550647203426
10	interaction_0231	cell_pair_0006	0.0009	3.66231945210744
10	interaction_0060	cell_pair_0007	0.0009	3.38612115681485
10	interaction_0074	cell_pair_0007	0.0009	3.12151279625707
10	interaction_0060	cell_pair_0004	0.0009	2.98294795515753
10	interaction_0068	cell_pair_0007	0.0009	2.95345150136626
10	interaction_0162	cell_pair_0005	0.0009	2.9297909977186
10	interaction_0165	cell_pair_0008	0.0009	2.88440255298369
10	interaction_0062	cell_pair_0007	0.0009	2.88401173758352
10	interaction_0070	cell_pair_0007	0.0009	2.86433474078243
10	interaction_0165	cell_pair_0004	0.0009	2.8641366092102
10	interaction_0167	cell_pair_0004	0.0009	2.8641366092102
10	interaction_0165	cell_pair_0007	0.0009	2.83935497965465
10	interaction_0167	cell_pair_0007	0.0009	2.83450897356133
10	interaction_0164	cell_pair_0007	0.0009	2.82761581382173
10	interaction_0060	cell_pair_0006	0.0009	2.82537860389293
10	interaction_0164	cell_pair_0004	0.0009	2.82252621903883
10	interaction_0165	cell_pair_0003	0.0009	2.8133194549222
10	interaction_0060	cell_pair_0002	0.0009	2.81064874778265
10	interaction_0041	cell_pair_0007	0.0009	2.80405355896735
10	interaction_0161	cell_pair_0008	0.0009	2.8015725694636
10	interaction_0167	cell_pair_0008	0.0009	2.7986726789578
10	interaction_0164	cell_pair_0003	0.0009	2.78931192564509
10	interaction_0060	cell_pair_0001	0.0009	2.78743246451687
10	interaction_0160	cell_pair_0006	0.0009	2.78575977442701
10	interaction_0165	cell_pair_0001	0.0009	2.78429457803176
10	interaction_0167	cell_pair_0001	0.0009	2.78429457803176
10	interaction_0061	cell_pair_0006	0.0009	2.77841886647074
10	interaction_0060	cell_pair_0003	0.0009	2.77736710945041
10	interaction_0076	cell_pair_0007	0.0009	2.77294133783134
10	interaction_0060	cell_pair_0009	0.0009	2.76744293318947
10	interaction_0078	cell_pair_0007	0.0009	2.64247053731582
10	interaction_0074	cell_pair_0004	0.0009	2.62175885670973
10	interaction_0114	cell_pair_0002	0.0009	2.54966917072649
10	interaction_0114	cell_pair_0002	0.0009	2.54966917072649
10	interaction_0043	cell_pair_0007	0.0009	2.50741409901544
10	interaction_0074	cell_pair_0006	0.0009	2.4157586665225
10	interaction_0074	cell_pair_0002	0.0009	2.39615948907315
10	interaction_0068	cell_pair_0004	0.0009	2.37767905900582
10	interaction_0186	cell_pair_0005	0.0009	2.37128005402265
10	interaction_0074	cell_pair_0001	0.0009	2.36541259249094
10	interaction_0265	cell_pair_0005	0.0009	2.35558014737736
10	interaction_0075	cell_pair_0006	0.0009	2.35304093573761
10	interaction_0074	cell_pair_0003	0.0009	2.35162832910278
10	interaction_0186	cell_pair_0004	0.0009	2.35049724708413
10	interaction_0074	cell_pair_0009	0.0009	2.33856703700115
10	interaction_0186	cell_pair_0008	0.0009	2.32854927500974
10	interaction_0094	cell_pair_0007	0.0009	2.32221660504549
10	interaction_0062	cell_pair_0004	0.0009	2.2732174731035
10	interaction_0032	cell_pair_0005	0.0009	2.27232185276999
10	interaction_0112	cell_pair_0005	0.0009	2.2654368960491
10	interaction_0070	cell_pair_0004	0.0009	2.24275492207628
10	interaction_0186	cell_pair_0007	0.0009	2.18840092460321
10	interaction_0041	cell_pair_0004	0.0009	2.14893410452634
10	interaction_0068	cell_pair_0006	0.0009	2.13060144979056
10	interaction_0037	cell_pair_0007	0.0009	2.12928301694497
10	interaction_0114	cell_pair_0001	0.0009	2.10969486482593
10	interaction_0114	cell_pair_0001	0.0009	2.10969486482593
10	interaction_0068	cell_pair_0002	0.0009	2.10668332357977
10	interaction_0076	cell_pair_0004	0.0009	2.09963185001446
10	interaction_0068	cell_pair_0001	0.0009	2.0686708106651
