design_series	aggregate_state_id	composition_fraction	wavelength_nm	relative_emission_au
series_C	state_4	0.039	1020.0	0.03181
series_C	state_5	0.025	1020.0	0.02298
series_C	state_1	0.084	1021.0	0.05294
series_C	state_2	0.067	1021.0	0.04712
series_C	state_3	0.053	1021.0	0.03905
series_C	state_4	0.039	1021.0	0.03186
series_C	state_5	0.025	1021.0	0.02303
series_C	state_1	0.084	1022.0	0.053
series_C	state_2	0.067	1022.0	0.04714
series_C	state_3	0.053	1022.0	0.03909
series_C	state_4	0.039	1022.0	0.0319
series_C	state_5	0.025	1022.0	0.02304
series_C	state_1	0.084	1023.0	0.05309
series_C	state_2	0.067	1023.0	0.04722
series_C	state_3	0.053	1023.0	0.03912
series_C	state_4	0.039	1023.0	0.03193
series_C	state_5	0.025	1023.0	0.02305
series_C	state_1	0.084	1024.0	0.05311
series_C	state_2	0.067	1024.0	0.04728
series_C	state_3	0.053	1024.0	0.03916
series_C	state_4	0.039	1024.0	0.03194
series_C	state_5	0.025	1024.0	0.02304
series_C	state_1	0.084	1025.0	0.05319
series_C	state_2	0.067	1025.0	0.04732
series_C	state_3	0.053	1025.0	0.03918
series_C	state_4	0.039	1025.0	0.03196
series_C	state_5	0.025	1025.0	0.02304
series_C	state_1	0.084	1026.0	0.05322
series_C	state_2	0.067	1026.0	0.04735
series_C	state_3	0.053	1026.0	0.03922
series_C	state_4	0.039	1026.0	0.03199
series_C	state_5	0.025	1026.0	0.02302
series_C	state_1	0.084	1027.0	0.05326
series_C	state_2	0.067	1027.0	0.04736
series_C	state_3	0.053	1027.0	0.03924
series_C	state_4	0.039	1027.0	0.032
series_C	state_5	0.025	1027.0	0.02302
series_C	state_1	0.084	1028.0	0.05332
series_C	state_2	0.067	1028.0	0.04736
series_C	state_3	0.053	1028.0	0.0393
series_C	state_4	0.039	1028.0	0.03201
series_C	state_5	0.025	1028.0	0.02302
series_C	state_1	0.084	1029.0	0.05334
series_C	state_2	0.067	1029.0	0.04734
series_C	state_3	0.053	1029.0	0.03932
series_C	state_4	0.039	1029.0	0.032
series_C	state_5	0.025	1029.0	0.02304
series_C	state_1	0.084	1030.0	0.05332
series_C	state_2	0.067	1030.0	0.04734
series_C	state_3	0.053	1030.0	0.03933
series_C	state_4	0.039	1030.0	0.03201
series_C	state_5	0.025	1030.0	0.02304
series_C	state_1	0.084	1031.0	0.05332
series_C	state_2	0.067	1031.0	0.04734
series_C	state_3	0.053	1031.0	0.03933
series_C	state_4	0.039	1031.0	0.03199
series_C	state_5	0.025	1031.0	0.02305
series_C	state_1	0.084	1032.0	0.05332
series_C	state_2	0.067	1032.0	0.04729
series_C	state_3	0.053	1032.0	0.03937
series_C	state_4	0.039	1032.0	0.03199
series_C	state_5	0.025	1032.0	0.02305
series_C	state_1	0.084	1033.0	0.05331
series_C	state_2	0.067	1033.0	0.04728
series_C	state_3	0.053	1033.0	0.03939
series_C	state_4	0.039	1033.0	0.03198
series_C	state_5	0.025	1033.0	0.02302
series_C	state_1	0.084	1034.0	0.05331
series_C	state_2	0.067	1034.0	0.04727
series_C	state_3	0.053	1034.0	0.03943
series_C	state_4	0.039	1034.0	0.03196
series_C	state_5	0.025	1034.0	0.02297
series_C	state_1	0.084	1035.0	0.0533
series_C	state_2	0.067	1035.0	0.04726
series_C	state_3	0.053	1035.0	0.03938
series_C	state_4	0.039	1035.0	0.03197
series_C	state_5	0.025	1035.0	0.02299
series_C	state_1	0.084	1036.0	0.05328
series_C	state_2	0.067	1036.0	0.04727
series_C	state_3	0.053	1036.0	0.03937
series_C	state_4	0.039	1036.0	0.03196
series_C	state_5	0.025	1036.0	0.02298
series_C	state_1	0.084	1037.0	0.05327
series_C	state_2	0.067	1037.0	0.04725
series_C	state_3	0.053	1037.0	0.03938
series_C	state_4	0.039	1037.0	0.03195
series_C	state_5	0.025	1037.0	0.02297
series_C	state_1	0.084	1038.0	0.05329
series_C	state_2	0.067	1038.0	0.04727
series_C	state_3	0.053	1038.0	0.03937
series_C	state_4	0.039	1038.0	0.03191
series_C	state_5	0.025	1038.0	0.02295
series_C	state_1	0.084	1039.0	0.05327
series_C	state_2	0.067	1039.0	0.04726
series_C	state_3	0.053	1039.0	0.03936
series_C	state_4	0.039	1039.0	0.03189
series_C	state_5	0.025	1039.0	0.02296
series_C	state_1	0.084	1040.0	0.05326
series_C	state_2	0.067	1040.0	0.04725
series_C	state_3	0.053	1040.0	0.03937
series_C	state_4	0.039	1040.0	0.03185
series_C	state_5	0.025	1040.0	0.02299
series_C	state_1	0.084	1041.0	0.05327
series_C	state_2	0.067	1041.0	0.04725
series_C	state_3	0.053	1041.0	0.03934
series_C	state_4	0.039	1041.0	0.03186
series_C	state_5	0.025	1041.0	0.02298
series_C	state_1	0.084	1042.0	0.05325
series_C	state_2	0.067	1042.0	0.04726
series_C	state_3	0.053	1042.0	0.0393
series_C	state_4	0.039	1042.0	0.03185
series_C	state_5	0.025	1042.0	0.02295
series_C	state_1	0.084	1043.0	0.05325
series_C	state_2	0.067	1043.0	0.04729
series_C	state_3	0.053	1043.0	0.03928
series_C	state_4	0.039	1043.0	0.03184
series_C	state_5	0.025	1043.0	0.02295
series_C	state_1	0.084	1044.0	0.05323
series_C	state_2	0.067	1044.0	0.04727
series_C	state_3	0.053	1044.0	0.03926
series_C	state_4	0.039	1044.0	0.03179
series_C	state_5	0.025	1044.0	0.02294
series_C	state_1	0.084	1045.0	0.05323
series_C	state_2	0.067	1045.0	0.04723
series_C	state_3	0.053	1045.0	0.03925
series_C	state_4	0.039	1045.0	0.03176
series_C	state_5	0.025	1045.0	0.02295
series_C	state_1	0.084	1046.0	0.05318
series_C	state_2	0.067	1046.0	0.04722
series_C	state_3	0.053	1046.0	0.03921
series_C	state_4	0.039	1046.0	0.03178
series_C	state_5	0.025	1046.0	0.02292
series_C	state_1	0.084	1047.0	0.05316
series_C	state_2	0.067	1047.0	0.04718
series_C	state_3	0.053	1047.0	0.03914
series_C	state_4	0.039	1047.0	0.03178
series_C	state_5	0.025	1047.0	0.0229
series_C	state_1	0.084	1048.0	0.05314
series_C	state_2	0.067	1048.0	0.04714
series_C	state_3	0.053	1048.0	0.03911
series_C	state_4	0.039	1048.0	0.03178
series_C	state_5	0.025	1048.0	0.0229
series_C	state_1	0.084	1049.0	0.05307
series_C	state_2	0.067	1049.0	0.04707
series_C	state_3	0.053	1049.0	0.03906
series_C	state_4	0.039	1049.0	0.03176
series_C	state_5	0.025	1049.0	0.02288
series_C	state_1	0.084	1050.0	0.05303
series_C	state_2	0.067	1050.0	0.04706
series_C	state_3	0.053	1050.0	0.039
series_C	state_4	0.039	1050.0	0.03176
series_C	state_5	0.025	1050.0	0.02287
series_C	state_1	0.084	1051.0	0.053
series_C	state_2	0.067	1051.0	0.04702
series_C	state_3	0.053	1051.0	0.03899
series_C	state_4	0.039	1051.0	0.03176
series_C	state_5	0.025	1051.0	0.02287
series_C	state_1	0.084	1052.0	0.05296
series_C	state_2	0.067	1052.0	0.04697
series_C	state_3	0.053	1052.0	0.03894
series_C	state_4	0.039	1052.0	0.03174
series_C	state_5	0.025	1052.0	0.02283
series_C	state_1	0.084	1053.0	0.05295
series_C	state_2	0.067	1053.0	0.04692
series_C	state_3	0.053	1053.0	0.0389
series_C	state_4	0.039	1053.0	0.03172
series_C	state_5	0.025	1053.0	0.0228
series_C	state_1	0.084	1054.0	0.05294
series_C	state_2	0.067	1054.0	0.04688
series_C	state_3	0.053	1054.0	0.03886
series_C	state_4	0.039	1054.0	0.0317
series_C	state_5	0.025	1054.0	0.0228
series_C	state_1	0.084	1055.0	0.05289
series_C	state_2	0.067	1055.0	0.04685
series_C	state_3	0.053	1055.0	0.03879
series_C	state_4	0.039	1055.0	0.0317
series_C	state_5	0.025	1055.0	0.02281
series_C	state_1	0.084	1056.0	0.05286
series_C	state_2	0.067	1056.0	0.04684
series_C	state_3	0.053	1056.0	0.03876
series_C	state_4	0.039	1056.0	0.03164
series_C	state_5	0.025	1056.0	0.02283
series_C	state_1	0.084	1057.0	0.05282
series_C	state_2	0.067	1057.0	0.04684
series_C	state_3	0.053	1057.0	0.03875
series_C	state_4	0.039	1057.0	0.0316
series_C	state_5	0.025	1057.0	0.02284
series_C	state_1	0.084	1058.0	0.05278
series_C	state_2	0.067	1058.0	0.04683
series_C	state_3	0.053	1058.0	0.03872
series_C	state_4	0.039	1058.0	0.03154
series_C	state_5	0.025	1058.0	0.02282
series_C	state_1	0.084	1059.0	0.05271
series_C	state_2	0.067	1059.0	0.04677
series_C	state_3	0.053	1059.0	0.03867
series_C	state_4	0.039	1059.0	0.03152
series_C	state_5	0.025	1059.0	0.02284
series_C	state_1	0.084	1060.0	0.05263
series_C	state_2	0.067	1060.0	0.04674
series_C	state_3	0.053	1060.0	0.03865
series_C	state_4	0.039	1060.0	0.0315
series_C	state_5	0.025	1060.0	0.02283
series_C	state_1	0.084	1061.0	0.05261
series_C	state_2	0.067	1061.0	0.04673
series_C	state_3	0.053	1061.0	0.03861
series_C	state_4	0.039	1061.0	0.03145
series_C	state_5	0.025	1061.0	0.02282
series_C	state_1	0.084	1062.0	0.05255
series_C	state_2	0.067	1062.0	0.0467
series_C	state_3	0.053	1062.0	0.03857
series_C	state_4	0.039	1062.0	0.03144
series_C	state_5	0.025	1062.0	0.02281
series_C	state_1	0.084	1063.0	0.05247
series_C	state_2	0.067	1063.0	0.04666
series_C	state_3	0.053	1063.0	0.03855
series_C	state_4	0.039	1063.0	0.03135
series_C	state_5	0.025	1063.0	0.02282
series_C	state_1	0.084	1064.0	0.05241
series_C	state_2	0.067	1064.0	0.04657
series_C	state_3	0.053	1064.0	0.03853
series_C	state_4	0.039	1064.0	0.0313
series_C	state_5	0.025	1064.0	0.02277
series_C	state_1	0.084	1065.0	0.05234
series_C	state_2	0.067	1065.0	0.04653
series_C	state_3	0.053	1065.0	0.0385
series_C	state_4	0.039	1065.0	0.03127
series_C	state_5	0.025	1065.0	0.02273
series_C	state_1	0.084	1066.0	0.05226
series_C	state_2	0.067	1066.0	0.0465
series_C	state_3	0.053	1066.0	0.03844
series_C	state_4	0.039	1066.0	0.03121
series_C	state_5	0.025	1066.0	0.0227
series_C	state_1	0.084	1067.0	0.0522
series_C	state_2	0.067	1067.0	0.04642
series_C	state_3	0.053	1067.0	0.03836
series_C	state_4	0.039	1067.0	0.03115
series_C	state_5	0.025	1067.0	0.02265
series_C	state_1	0.084	1068.0	0.05213
series_C	state_2	0.067	1068.0	0.04636
series_C	state_3	0.053	1068.0	0.0383
series_C	state_4	0.039	1068.0	0.03108
series_C	state_5	0.025	1068.0	0.02262
series_C	state_1	0.084	1069.0	0.05205
series_C	state_2	0.067	1069.0	0.04628
series_C	state_3	0.053	1069.0	0.03824
series_C	state_4	0.039	1069.0	0.031
series_C	state_5	0.025	1069.0	0.02258
series_C	state_1	0.084	1070.0	0.05201
series_C	state_2	0.067	1070.0	0.04622
series_C	state_3	0.053	1070.0	0.0382
series_C	state_4	0.039	1070.0	0.03091
series_C	state_5	0.025	1070.0	0.02254
series_C	state_1	0.084	1071.0	0.05192
series_C	state_2	0.067	1071.0	0.04615
series_C	state_3	0.053	1071.0	0.03815
series_C	state_4	0.039	1071.0	0.0309
series_C	state_5	0.025	1071.0	0.02251
series_C	state_1	0.084	1072.0	0.05189
series_C	state_2	0.067	1072.0	0.04606
series_C	state_3	0.053	1072.0	0.0381
series_C	state_4	0.039	1072.0	0.03083
series_C	state_5	0.025	1072.0	0.02248
series_C	state_1	0.084	1073.0	0.05185
series_C	state_2	0.067	1073.0	0.04598
series_C	state_3	0.053	1073.0	0.03804
series_C	state_4	0.039	1073.0	0.0308
series_C	state_5	0.025	1073.0	0.02248
series_C	state_1	0.084	1074.0	0.05178
series_C	state_2	0.067	1074.0	0.04592
series_C	state_3	0.053	1074.0	0.03801
series_C	state_4	0.039	1074.0	0.03077
series_C	state_5	0.025	1074.0	0.02247
series_C	state_1	0.084	1075.0	0.05169
series_C	state_2	0.067	1075.0	0.04586
series_C	state_3	0.053	1075.0	0.03793
series_C	state_4	0.039	1075.0	0.03075
series_C	state_5	0.025	1075.0	0.02247
series_C	state_1	0.084	1076.0	0.05161
series_C	state_2	0.067	1076.0	0.0458
series_C	state_3	0.053	1076.0	0.03791
series_C	state_4	0.039	1076.0	0.03068
series_C	state_5	0.025	1076.0	0.02248
series_C	state_1	0.084	1077.0	0.05153
series_C	state_2	0.067	1077.0	0.04574
series_C	state_3	0.053	1077.0	0.03786
series_C	state_4	0.039	1077.0	0.03065
series_C	state_5	0.025	1077.0	0.02247
series_C	state_1	0.084	1078.0	0.05147
series_C	state_2	0.067	1078.0	0.04568
series_C	state_3	0.053	1078.0	0.03779
series_C	state_4	0.039	1078.0	0.03063
series_C	state_5	0.025	1078.0	0.02244
series_C	state_1	0.084	1079.0	0.05143
series_C	state_2	0.067	1079.0	0.04555
series_C	state_3	0.053	1079.0	0.03773
series_C	state_4	0.039	1079.0	0.03062
series_C	state_5	0.025	1079.0	0.02243
series_C	state_1	0.084	1080.0	0.05136
series_C	state_2	0.067	1080.0	0.04546
series_C	state_3	0.053	1080.0	0.0377
series_C	state_4	0.039	1080.0	0.03058
series_C	state_5	0.025	1080.0	0.0224
series_C	state_1	0.084	1081.0	0.0513
series_C	state_2	0.067	1081.0	0.0454
series_C	state_3	0.053	1081.0	0.03766
series_C	state_4	0.039	1081.0	0.03053
series_C	state_5	0.025	1081.0	0.02239
series_C	state_1	0.084	1082.0	0.05123
series_C	state_2	0.067	1082.0	0.04531
series_C	state_3	0.053	1082.0	0.03763
series_C	state_4	0.039	1082.0	0.03053
series_C	state_5	0.025	1082.0	0.02236
series_C	state_1	0.084	1083.0	0.05114
series_C	state_2	0.067	1083.0	0.04524
series_C	state_3	0.053	1083.0	0.03759
series_C	state_4	0.039	1083.0	0.03045
series_C	state_5	0.025	1083.0	0.02232
series_C	state_1	0.084	1084.0	0.05109
series_C	state_2	0.067	1084.0	0.04516
series_C	state_3	0.053	1084.0	0.03756
series_C	state_4	0.039	1084.0	0.03037
series_C	state_5	0.025	1084.0	0.02228
series_C	state_1	0.084	1085.0	0.05096
series_C	state_2	0.067	1085.0	0.04507
series_C	state_3	0.053	1085.0	0.03749
series_C	state_4	0.039	1085.0	0.03028
series_C	state_5	0.025	1085.0	0.02227
series_C	state_1	0.084	1086.0	0.05081
series_C	state_2	0.067	1086.0	0.04497
series_C	state_3	0.053	1086.0	0.03743
series_C	state_4	0.039	1086.0	0.03013
series_C	state_5	0.025	1086.0	0.02222
series_C	state_1	0.084	1087.0	0.05063
series_C	state_2	0.067	1087.0	0.04482
series_C	state_3	0.053	1087.0	0.03735
series_C	state_4	0.039	1087.0	0.03
series_C	state_5	0.025	1087.0	0.02216
series_C	state_1	0.084	1088.0	0.05044
series_C	state_2	0.067	1088.0	0.04471
series_C	state_3	0.053	1088.0	0.03727
series_C	state_4	0.039	1088.0	0.02986
series_C	state_5	0.025	1088.0	0.02211
series_C	state_1	0.084	1089.0	0.05023
series_C	state_2	0.067	1089.0	0.04459
series_C	state_3	0.053	1089.0	0.03719
series_C	state_4	0.039	1089.0	0.02972
series_C	state_5	0.025	1089.0	0.02211
series_C	state_1	0.084	1090.0	0.05001
series_C	state_2	0.067	1090.0	0.04445
series_C	state_3	0.053	1090.0	0.03715
series_C	state_4	0.039	1090.0	0.0296
series_C	state_5	0.025	1090.0	0.02206
series_C	state_1	0.084	1091.0	0.04977
series_C	state_2	0.067	1091.0	0.0443
series_C	state_3	0.053	1091.0	0.03707
series_C	state_4	0.039	1091.0	0.02953
series_C	state_5	0.025	1091.0	0.02206
series_C	state_1	0.084	1092.0	0.04956
series_C	state_2	0.067	1092.0	0.04415
series_C	state_3	0.053	1092.0	0.03696
series_C	state_4	0.039	1092.0	0.0294
series_C	state_5	0.025	1092.0	0.02202
series_C	state_1	0.084	1093.0	0.04933
series_C	state_2	0.067	1093.0	0.044
series_C	state_3	0.053	1093.0	0.03684
series_C	state_4	0.039	1093.0	0.0293
series_C	state_5	0.025	1093.0	0.02199
series_C	state_1	0.084	1094.0	0.0491
series_C	state_2	0.067	1094.0	0.04389
series_C	state_3	0.053	1094.0	0.03676
series_C	state_4	0.039	1094.0	0.02922
series_C	state_5	0.025	1094.0	0.02196
series_C	state_1	0.084	1095.0	0.0489
series_C	state_2	0.067	1095.0	0.04374
series_C	state_3	0.053	1095.0	0.03661
series_C	state_4	0.039	1095.0	0.02913
series_C	state_5	0.025	1095.0	0.02192
series_C	state_1	0.084	1096.0	0.04871
series_C	state_2	0.067	1096.0	0.04358
series_C	state_3	0.053	1096.0	0.03652
series_C	state_4	0.039	1096.0	0.02905
series_C	state_5	0.025	1096.0	0.02186
series_C	state_1	0.084	1097.0	0.04859
series_C	state_2	0.067	1097.0	0.04348
series_C	state_3	0.053	1097.0	0.03639
series_C	state_4	0.039	1097.0	0.02902
series_C	state_5	0.025	1097.0	0.02183
series_C	state_1	0.084	1098.0	0.04847
series_C	state_2	0.067	1098.0	0.04335
series_C	state_3	0.053	1098.0	0.0363
series_C	state_4	0.039	1098.0	0.02902
series_C	state_5	0.025	1098.0	0.02174
series_C	state_1	0.084	1099.0	0.04835
series_C	state_2	0.067	1099.0	0.04319
series_C	state_3	0.053	1099.0	0.03617
series_C	state_4	0.039	1099.0	0.02897
series_C	state_5	0.025	1099.0	0.02174
series_C	state_1	0.084	1100.0	0.04822
series_C	state_2	0.067	1100.0	0.04308
series_C	state_3	0.053	1100.0	0.03605
series_C	state_4	0.039	1100.0	0.02894
series_C	state_5	0.025	1100.0	0.02168
series_C	state_1	0.084	1101.0	0.04812
series_C	state_2	0.067	1101.0	0.04299
series_C	state_3	0.053	1101.0	0.03594
series_C	state_4	0.039	1101.0	0.02894
series_C	state_5	0.025	1101.0	0.02161
series_C	state_1	0.084	1102.0	0.04804
series_C	state_2	0.067	1102.0	0.04287
series_C	state_3	0.053	1102.0	0.0358
series_C	state_4	0.039	1102.0	0.02891
series_C	state_5	0.025	1102.0	0.0216
series_C	state_1	0.084	1103.0	0.04795
series_C	state_2	0.067	1103.0	0.04276
series_C	state_3	0.053	1103.0	0.03571
series_C	state_4	0.039	1103.0	0.02886
series_C	state_5	0.025	1103.0	0.02156
series_C	state_1	0.084	1104.0	0.04784
series_C	state_2	0.067	1104.0	0.04261
series_C	state_3	0.053	1104.0	0.03559
series_C	state_4	0.039	1104.0	0.0288
series_C	state_5	0.025	1104.0	0.02153
series_C	state_1	0.084	1105.0	0.04771
series_C	state_2	0.067	1105.0	0.04248
series_C	state_3	0.053	1105.0	0.03544
series_C	state_4	0.039	1105.0	0.02875
series_C	state_5	0.025	1105.0	0.0215
series_C	state_1	0.084	1106.0	0.04755
series_C	state_2	0.067	1106.0	0.04235
series_C	state_3	0.053	1106.0	0.03534
series_C	state_4	0.039	1106.0	0.02869
series_C	state_5	0.025	1106.0	0.0214
series_C	state_1	0.084	1107.0	0.04739
series_C	state_2	0.067	1107.0	0.04222
series_C	state_3	0.053	1107.0	0.03519
series_C	state_4	0.039	1107.0	0.02863
series_C	state_5	0.025	1107.0	0.02126
series_C	state_1	0.084	1108.0	0.0472
series_C	state_2	0.067	1108.0	0.04209
series_C	state_3	0.053	1108.0	0.03505
series_C	state_4	0.039	1108.0	0.02857
series_C	state_5	0.025	1108.0	0.02122
series_C	state_1	0.084	1109.0	0.04703
series_C	state_2	0.067	1109.0	0.04193
series_C	state_3	0.053	1109.0	0.03493
series_C	state_4	0.039	1109.0	0.02847
series_C	state_5	0.025	1109.0	0.02117
series_C	state_1	0.084	1110.0	0.04684
series_C	state_2	0.067	1110.0	0.04176
series_C	state_3	0.053	1110.0	0.03482
series_C	state_4	0.039	1110.0	0.0284
series_C	state_5	0.025	1110.0	0.02099
series_C	state_1	0.084	1111.0	0.04662
series_C	state_2	0.067	1111.0	0.04159
series_C	state_3	0.053	1111.0	0.03463
series_C	state_4	0.039	1111.0	0.02831
series_C	state_5	0.025	1111.0	0.02092
series_C	state_1	0.084	1112.0	0.0464
series_C	state_2	0.067	1112.0	0.04143
series_C	state_3	0.053	1112.0	0.03448
series_C	state_4	0.039	1112.0	0.02821
series_C	state_5	0.025	1112.0	0.02077
series_C	state_1	0.084	1113.0	0.04618
series_C	state_2	0.067	1113.0	0.04124
series_C	state_3	0.053	1113.0	0.03436
series_C	state_4	0.039	1113.0	0.02814
series_C	state_5	0.025	1113.0	0.02064
series_C	state_1	0.084	1114.0	0.04593
series_C	state_2	0.067	1114.0	0.0411
series_C	state_3	0.053	1114.0	0.03425
series_C	state_4	0.039	1114.0	0.02803
series_C	state_5	0.025	1114.0	0.0205
series_C	state_1	0.084	1115.0	0.04574
series_C	state_2	0.067	1115.0	0.04091
series_C	state_3	0.053	1115.0	0.03408
series_C	state_4	0.039	1115.0	0.02794
series_C	state_5	0.025	1115.0	0.02036
series_C	state_1	0.084	1116.0	0.04554
series_C	state_2	0.067	1116.0	0.04074
series_C	state_3	0.053	1116.0	0.03395
series_C	state_4	0.039	1116.0	0.02787
series_C	state_5	0.025	1116.0	0.02021
series_C	state_1	0.084	1117.0	0.04531
series_C	state_2	0.067	1117.0	0.04063
series_C	state_3	0.053	1117.0	0.03383
series_C	state_4	0.039	1117.0	0.0278
series_C	state_5	0.025	1117.0	0.0201
series_C	state_1	0.084	1118.0	0.04509
series_C	state_2	0.067	1118.0	0.04046
series_C	state_3	0.053	1118.0	0.03373
series_C	state_4	0.039	1118.0	0.02772
series_C	state_5	0.025	1118.0	0.01997
series_C	state_1	0.084	1119.0	0.04487
series_C	state_2	0.067	1119.0	0.0403
series_C	state_3	0.053	1119.0	0.03357
series_C	state_4	0.039	1119.0	0.02761
series_C	state_5	0.025	1119.0	0.0199
series_C	state_1	0.084	1120.0	0.04465
series_C	state_2	0.067	1120.0	0.04015
series_C	state_3	0.053	1120.0	0.03346
series_C	state_4	0.039	1120.0	0.02753
series_C	state_5	0.025	1120.0	0.01977
series_C	state_1	0.084	1121.0	0.04443
series_C	state_2	0.067	1121.0	0.03998
series_C	state_3	0.053	1121.0	0.03337
series_C	state_4	0.039	1121.0	0.02746
series_C	state_5	0.025	1121.0	0.01969
series_C	state_1	0.084	1122.0	0.04425
series_C	state_2	0.067	1122.0	0.03982
series_C	state_3	0.053	1122.0	0.03325
series_C	state_4	0.039	1122.0	0.02738
series_C	state_5	0.025	1122.0	0.01965
series_C	state_1	0.084	1123.0	0.0441
series_C	state_2	0.067	1123.0	0.03967
